H_Grade,H_District,Guest_Sum,H_Accomadation,H_Type,W_DaN,W_Theme,Bugget
5,4,3,0,0,1,1,11350
5,4,3,0,0,1,2,11300
5,4,3,0,0,1,3,11200
5,4,3,0,0,1,4,11150
5,4,3,0,1,0,0,11050
5,4,3,0,1,0,1,11400
5,4,3,0,1,0,2,11350
5,4,3,0,1,0,3,11250
5,4,3,0,1,0,4,11200
5,4,3,0,1,1,0,11350
5,4,3,0,1,1,1,11700
5,4,3,0,1,1,2,11650
5,4,3,0,1,1,3,11550
5,4,3,0,1,1,4,11500
4,4,1,1,0,0,0,8100
4,4,1,1,0,0,1,8450
4,4,1,1,0,0,2,8400
4,4,1,1,0,0,3,8300
4,4,1,1,0,0,4,8250
4,4,1,1,0,1,0,8400
4,4,1,1,0,1,1,8750
4,4,1,1,0,1,2,8700
4,4,1,1,0,1,3,8600
4,4,1,1,0,1,4,8550
4,4,1,1,1,0,0,8450
4,4,1,1,1,0,1,8800
4,4,1,1,1,0,2,8750
4,4,1,1,1,0,3,8650
4,4,1,1,1,0,4,8600
4,4,1,1,1,1,0,8750
4,4,1,1,1,1,1,9100
4,4,1,1,1,1,2,9050
4,4,1,1,1,1,3,8950
4,4,1,1,1,1,4,8900
4,4,1,0,0,0,0,7800
4,4,1,0,0,0,1,8150
4,4,1,0,0,0,2,8100
4,4,1,0,0,0,3,8000
4,4,1,0,0,0,4,7950
4,4,1,0,0,1,0,8100
4,4,1,0,0,1,1,8450
4,4,1,0,0,1,2,8400
4,4,1,0,0,1,3,8300
4,4,1,0,0,1,4,8250
4,4,1,0,1,0,0,8150
4,4,1,0,1,0,1,8500
4,4,1,0,1,0,2,8450
4,4,1,0,1,0,3,8350
4,4,1,0,1,0,4,8300
4,4,1,0,1,1,0,8450
4,4,1,0,1,1,1,8800
4,4,1,0,1,1,2,8750
4,4,1,0,1,1,3,8650
4,4,1,0,1,1,4,8600
4,4,2,1,0,0,0,8050
4,4,2,1,0,0,1,8400
4,4,2,1,0,0,2,8350
4,4,2,1,0,0,3,8250
4,4,2,1,0,0,4,8200
4,4,2,1,0,1,0,8350
4,4,2,1,0,1,1,8700
4,4,2,1,0,1,2,8650
4,4,2,1,0,1,3,8550
4,4,2,1,0,1,4,8500
4,4,2,1,1,0,0,8400
4,4,2,1,1,0,1,8750
4,4,2,1,1,0,2,8700
4,4,2,1,1,0,3,8600
4,4,2,1,1,0,4,8550
4,4,2,1,1,1,0,8700
4,4,2,1,1,1,1,9050
4,4,2,1,1,1,2,9000
4,4,2,1,1,1,3,8900
4,4,2,1,1,1,4,8850
4,4,2,0,0,0,0,7750
4,4,2,0,0,0,1,8100
4,4,2,0,0,0,2,8050
4,4,2,0,0,0,3,7950
4,4,2,0,0,0,4,7900
4,4,2,0,0,1,0,8050
4,4,2,0,0,1,1,8400
4,4,2,0,0,1,2,8350
4,4,2,0,0,1,3,8250
4,4,2,0,0,1,4,8200
4,4,2,0,1,0,0,8100
4,4,2,0,1,0,1,8450
4,4,2,0,1,0,2,8400
4,4,2,0,1,0,3,8300
4,4,2,0,1,0,4,8250
4,4,2,0,1,1,0,8400
4,4,2,0,1,1,1,8750
4,4,2,0,1,1,2,8700
4,4,2,0,1,1,3,8600
4,4,2,0,1,1,4,8550
4,4,3,1,0,0,0,8000
4,4,3,1,0,0,1,8350
4,4,3,1,0,0,2,8300
4,4,3,1,0,0,3,8200
4,4,3,1,0,0,4,8150
4,4,3,1,0,1,0,8300
4,4,3,1,0,1,1,8650
4,4,3,1,0,1,2,8600
4,4,3,1,0,1,3,8500
4,4,3,1,0,1,4,8450
4,4,3,1,1,0,0,8350
4,4,3,1,1,0,1,8700
4,4,3,1,1,0,2,8650
4,4,3,1,1,0,3,8550
4,4,3,1,1,0,4,8500
4,4,3,1,1,1,0,8650
4,4,3,1,1,1,1,9000
4,4,3,1,1,1,2,8950
4,4,3,1,1,1,3,8850
4,4,3,1,1,1,4,8800
4,4,3,0,0,0,0,7700
4,4,3,0,0,0,1,8050
4,4,3,0,0,0,2,8000
4,4,3,0,0,0,3,7900
4,4,3,0,0,0,4,7850
4,4,3,0,0,1,0,8000
4,4,3,0,0,1,1,8350
4,4,3,0,0,1,2,8300
4,4,3,0,0,1,3,8200
4,4,3,0,0,1,4,8150
4,4,3,0,1,0,0,8050
4,4,3,0,1,0,1,8400
4,4,3,0,1,0,2,8350
4,4,3,0,1,0,3,8250
4,4,3,0,1,0,4,8200
4,4,3,0,1,1,0,8350
4,4,3,0,1,1,1,8700
4,4,3,0,1,1,2,8650
4,4,3,0,1,1,3,8550
4,4,3,0,1,1,4,8500
3,4,1,1,0,0,0,5600
3,4,1,1,0,0,1,5950
3,4,1,1,0,0,2,5900
3,4,1,1,0,0,3,5800
3,4,1,1,0,0,4,5750
3,4,1,1,0,1,0,5900
3,4,1,1,0,1,1,6250
3,4,1,1,0,1,2,6200
3,4,1,1,0,1,3,6100
3,4,1,1,0,1,4,6050
3,4,1,1,1,0,0,5950
3,4,1,1,1,0,1,6300
3,4,1,1,1,0,2,6250
3,4,1,1,1,0,3,6150
3,4,1,1,1,0,4,6100
3,4,1,1,1,1,0,6250
3,4,1,1,1,1,1,6600
3,4,1,1,1,1,2,6550
3,4,1,1,1,1,3,6450
3,4,1,1,1,1,4,6400
3,4,1,0,0,0,0,5300
3,4,1,0,0,0,1,5650
3,4,1,0,0,0,2,5600
3,4,1,0,0,0,3,5500
3,4,1,0,0,0,4,5450
3,4,1,0,0,1,0,5600
3,4,1,0,0,1,1,5950
3,4,1,0,0,1,2,5900
3,4,1,0,0,1,3,5800
3,4,1,0,0,1,4,5750
3,4,1,0,1,0,0,5650
3,4,1,0,1,0,1,6000
3,4,1,0,1,0,2,5950
3,4,1,0,1,0,3,5850
3,4,1,0,1,0,4,5800
3,4,1,0,1,1,0,5950
3,4,1,0,1,1,1,6300
3,4,1,0,1,1,2,6250
3,4,1,0,1,1,3,6150
3,4,1,0,1,1,4,6100
3,4,2,1,0,0,0,5550
3,4,2,1,0,0,1,5900
3,4,2,1,0,0,2,5850
3,4,2,1,0,0,3,5750
3,4,2,1,0,0,4,5700
3,4,2,1,0,1,0,5850
3,4,2,1,0,1,1,6200
3,4,2,1,0,1,2,6150
3,4,2,1,0,1,3,6050
3,4,2,1,0,1,4,6000
3,4,2,1,1,0,0,5900
3,4,2,1,1,0,1,6250
3,4,2,1,1,0,2,6200
3,4,2,1,1,0,3,6100
3,4,2,1,1,0,4,6050
3,4,2,1,1,1,0,6200
3,4,2,1,1,1,1,6550
3,4,2,1,1,1,2,6500
3,4,2,1,1,1,3,6400
3,4,2,1,1,1,4,6350
3,4,2,0,0,0,0,5250
3,4,2,0,0,0,1,5600
3,4,2,0,0,0,2,5550
3,4,2,0,0,0,3,5450
3,4,2,0,0,0,4,5400
3,4,2,0,0,1,0,5550
3,4,2,0,0,1,1,5900
3,4,2,0,0,1,2,5850
3,4,2,0,0,1,3,5750
3,4,2,0,0,1,4,5700
3,4,2,0,1,0,0,5600
3,4,2,0,1,0,1,5950
3,4,2,0,1,0,2,5900
3,4,2,0,1,0,3,5800
3,4,2,0,1,0,4,5750
3,4,2,0,1,1,0,5900
3,4,2,0,1,1,1,6250
3,4,2,0,1,1,2,6200
3,4,2,0,1,1,3,6100
3,4,2,0,1,1,4,6050
3,4,3,1,0,0,0,5500
3,4,3,1,0,0,1,5850
3,4,3,1,0,0,2,5800
3,4,3,1,0,0,3,5700
3,4,3,1,0,0,4,5650
3,4,3,1,0,1,0,5800
3,4,3,1,0,1,1,6150
3,4,3,1,0,1,2,6100
3,4,3,1,0,1,3,6000
3,4,3,1,0,1,4,5950
3,4,3,1,1,0,0,5850
3,4,3,1,1,0,1,6200
3,4,3,1,1,0,2,6150
3,4,3,1,1,0,3,6050
3,4,3,1,1,0,4,6000
3,4,3,1,1,1,0,6150
3,4,3,1,1,1,1,6500
3,4,3,1,1,1,2,6450
3,4,3,1,1,1,3,6350
3,4,3,1,1,1,4,6300
3,4,3,0,0,0,0,5200
3,4,3,0,0,0,1,5550
3,4,3,0,0,0,2,5500
3,4,3,0,0,0,3,5400
3,4,3,0,0,0,4,5350
3,4,3,0,0,1,0,5500
3,4,3,0,0,1,1,5850
3,4,3,0,0,1,2,5800
3,4,3,0,0,1,3,5700
3,4,3,0,0,1,4,5650
3,4,3,0,1,0,0,5550
3,4,3,0,1,0,1,5900
3,4,3,0,1,0,2,5850
3,4,3,0,1,0,3,5750
3,4,3,0,1,0,4,5700
3,4,3,0,1,1,0,5850
3,4,3,0,1,1,1,6200
3,4,3,0,1,1,2,6150
3,4,3,0,1,1,3,6050
3,4,3,0,1,1,4,6000
2,4,1,1,0,0,0,4100
2,4,1,1,0,0,1,4450
2,4,1,1,0,0,2,4400
2,4,1,1,0,0,3,4300
2,4,1,1,0,0,4,4250
2,4,1,1,0,1,0,4400
2,4,1,1,0,1,1,4750
2,4,1,1,0,1,2,4700
2,4,1,1,0,1,3,4600
2,4,1,1,0,1,4,4550
2,4,1,1,1,0,0,4450
2,4,1,1,1,0,1,4800
2,4,1,1,1,0,2,4750
2,4,1,1,1,0,3,4650
2,4,1,1,1,0,4,4600
2,4,1,1,1,1,0,4750
2,4,1,1,1,1,1,5100
2,4,1,1,1,1,2,5050
2,4,1,1,1,1,3,4950
2,4,1,1,1,1,4,4900
2,4,1,0,0,0,0,3800
2,4,1,0,0,0,1,4150
2,4,1,0,0,0,2,4100
2,4,1,0,0,0,3,4000
2,4,1,0,0,0,4,3950
2,4,1,0,0,1,0,4100
2,4,1,0,0,1,1,4450
2,4,1,0,0,1,2,4400
2,4,1,0,0,1,3,4300
2,4,1,0,0,1,4,4250
2,4,1,0,1,0,0,4150
2,4,1,0,1,0,1,4500
2,4,1,0,1,0,2,4450
2,4,1,0,1,0,3,4350
2,4,1,0,1,0,4,4300
2,4,1,0,1,1,0,4450
2,4,1,0,1,1,1,4800
2,4,1,0,1,1,2,4750
2,4,1,0,1,1,3,4650
2,4,1,0,1,1,4,4600
2,4,2,1,0,0,0,4050
2,4,2,1,0,0,1,4400
2,4,2,1,0,0,2,4350
2,4,2,1,0,0,3,4250
2,4,2,1,0,0,4,4200
2,4,2,1,0,1,0,4350
2,4,2,1,0,1,1,4700
2,4,2,1,0,1,2,4650
2,4,2,1,0,1,3,4550
2,4,2,1,0,1,4,4500
2,4,2,1,1,0,0,4400
2,4,2,1,1,0,1,4750
2,4,2,1,1,0,2,4700
2,4,2,1,1,0,3,4600
2,4,2,1,1,0,4,4550
2,4,2,1,1,1,0,4700
2,4,2,1,1,1,1,5050
2,4,2,1,1,1,2,5000
2,4,2,1,1,1,3,4900
2,4,2,1,1,1,4,4850
2,4,2,0,0,0,0,3750
2,4,2,0,0,0,1,4100
2,4,2,0,0,0,2,4050
2,4,2,0,0,0,3,3950
2,4,2,0,0,0,4,3900
2,4,2,0,0,1,0,4050
2,4,2,0,0,1,1,4400
2,4,2,0,0,1,2,4350
2,4,2,0,0,1,3,4250
2,4,2,0,0,1,4,4200
2,4,2,0,1,0,0,4100
2,4,2,0,1,0,1,4450
2,4,2,0,1,0,2,4400
2,4,2,0,1,0,3,4300
2,4,2,0,1,0,4,4250
2,4,2,0,1,1,0,4400
2,4,2,0,1,1,1,4750
2,4,2,0,1,1,2,4700
2,4,2,0,1,1,3,4600
2,4,2,0,1,1,4,4550
2,4,3,1,0,0,0,4000
2,4,3,1,0,0,1,4350
2,4,3,1,0,0,2,4300
2,4,3,1,0,0,3,4200
2,4,3,1,0,0,4,4150
2,4,3,1,0,1,0,4300
2,4,3,1,0,1,1,4650
2,4,3,1,0,1,2,4600
2,4,3,1,0,1,3,4500
2,4,3,1,0,1,4,4450
2,4,3,1,1,0,0,4350
2,4,3,1,1,0,1,4700
2,4,3,1,1,0,2,4650
2,4,3,1,1,0,3,4550
2,4,3,1,1,0,4,4500
2,4,3,1,1,1,0,4650
2,4,3,1,1,1,1,5000
2,4,3,1,1,1,2,4950
2,4,3,1,1,1,3,4850
2,4,3,1,1,1,4,4800
2,4,3,0,0,0,0,3700
2,4,3,0,0,0,1,4050
2,4,3,0,0,0,2,4000
2,4,3,0,0,0,3,3900
2,4,3,0,0,0,4,3850
2,4,3,0,0,1,0,4000
2,4,3,0,0,1,1,4350
2,4,3,0,0,1,2,4300
2,4,3,0,0,1,3,4200
2,4,3,0,0,1,4,4150
2,4,3,0,1,0,0,4050
2,4,3,0,1,0,1,4400
2,4,3,0,1,0,2,4350
2,4,3,0,1,0,3,4250
2,4,3,0,1,0,4,4200
2,4,3,0,1,1,0,4350
2,4,3,0,1,1,1,4700
2,4,3,0,1,1,2,4650
2,4,3,0,1,1,3,4550
2,4,3,0,1,1,4,4500
