H_Grade,H_District,Guest_Sum,H_Accomadation,H_Type,W_DaN,W_Theme,Bugget
5,5,3,0,1,1,1,10150
5,5,3,0,1,1,2,10100
5,5,3,0,1,1,3,10050
5,5,3,0,1,1,4,10000
4,5,1,1,0,0,0,7700
4,5,1,1,0,0,1,8000
4,5,1,1,0,0,2,7950
4,5,1,1,0,0,3,7900
4,5,1,1,0,0,4,7850
4,5,1,1,0,1,0,8000
4,5,1,1,0,1,1,8300
4,5,1,1,0,1,2,8250
4,5,1,1,0,1,3,8200
4,5,1,1,0,1,4,8150
4,5,1,1,1,0,0,8050
4,5,1,1,1,0,1,8350
4,5,1,1,1,0,2,8300
4,5,1,1,1,0,3,8250
4,5,1,1,1,0,4,8200
4,5,1,1,1,1,0,8350
4,5,1,1,1,1,1,8650
4,5,1,1,1,1,2,8600
4,5,1,1,1,1,3,8550
4,5,1,1,1,1,4,8500
4,5,1,0,0,0,0,7350
4,5,1,0,0,0,1,7650
4,5,1,0,0,0,2,7600
4,5,1,0,0,0,3,7550
4,5,1,0,0,0,4,7500
4,5,1,0,0,1,0,7650
4,5,1,0,0,1,1,7950
4,5,1,0,0,1,2,7900
4,5,1,0,0,1,3,7850
4,5,1,0,0,1,4,7800
4,5,1,0,1,0,0,7700
4,5,1,0,1,0,1,8000
4,5,1,0,1,0,2,7950
4,5,1,0,1,0,3,7900
4,5,1,0,1,0,4,7850
4,5,1,0,1,1,0,8000
4,5,1,0,1,1,1,8300
4,5,1,0,1,1,2,8250
4,5,1,0,1,1,3,8200
4,5,1,0,1,1,4,8150
4,5,2,1,0,0,0,7650
4,5,2,1,0,0,1,7950
4,5,2,1,0,0,2,7900
4,5,2,1,0,0,3,7850
4,5,2,1,0,0,4,7800
4,5,2,1,0,1,0,7950
4,5,2,1,0,1,1,8250
4,5,2,1,0,1,2,8200
4,5,2,1,0,1,3,8150
4,5,2,1,0,1,4,8100
4,5,2,1,1,0,0,8000
4,5,2,1,1,0,1,8300
4,5,2,1,1,0,2,8250
4,5,2,1,1,0,3,8200
4,5,2,1,1,0,4,8150
4,5,2,1,1,1,0,8300
4,5,2,1,1,1,1,8600
4,5,2,1,1,1,2,8550
4,5,2,1,1,1,3,8500
4,5,2,1,1,1,4,8450
4,5,2,0,0,0,0,7300
4,5,2,0,0,0,1,7600
4,5,2,0,0,0,2,7550
4,5,2,0,0,0,3,7500
4,5,2,0,0,0,4,7450
4,5,2,0,0,1,0,7600
4,5,2,0,0,1,1,7900
4,5,2,0,0,1,2,7850
4,5,2,0,0,1,3,7800
4,5,2,0,0,1,4,7750
4,5,2,0,1,0,0,7650
4,5,2,0,1,0,1,7950
4,5,2,0,1,0,2,7900
4,5,2,0,1,0,3,7850
4,5,2,0,1,0,4,7800
4,5,2,0,1,1,0,7950
4,5,2,0,1,1,1,8250
4,5,2,0,1,1,2,8200
4,5,2,0,1,1,3,8150
4,5,2,0,1,1,4,8100
4,5,3,1,0,0,0,7550
4,5,3,1,0,0,1,7850
4,5,3,1,0,0,2,7800
4,5,3,1,0,0,3,7750
4,5,3,1,0,0,4,7700
4,5,3,1,0,1,0,7850
4,5,3,1,0,1,1,8150
4,5,3,1,0,1,2,8100
4,5,3,1,0,1,3,8050
4,5,3,1,0,1,4,8000
4,5,3,1,1,0,0,7900
4,5,3,1,1,0,1,8200
4,5,3,1,1,0,2,8150
4,5,3,1,1,0,3,8100
4,5,3,1,1,0,4,8050
4,5,3,1,1,1,0,8200
4,5,3,1,1,1,1,8500
4,5,3,1,1,1,2,8450
4,5,3,1,1,1,3,8400
4,5,3,1,1,1,4,8350
4,5,3,0,0,0,0,7200
4,5,3,0,0,0,1,7500
4,5,3,0,0,0,2,7450
4,5,3,0,0,0,3,7400
4,5,3,0,0,0,4,7350
4,5,3,0,0,1,0,7500
4,5,3,0,0,1,1,7800
4,5,3,0,0,1,2,7750
4,5,3,0,0,1,3,7700
4,5,3,0,0,1,4,7650
4,5,3,0,1,0,0,7550
4,5,3,0,1,0,1,7850
4,5,3,0,1,0,2,7800
4,5,3,0,1,0,3,7750
4,5,3,0,1,0,4,7700
4,5,3,0,1,1,0,7850
4,5,3,0,1,1,1,8150
4,5,3,0,1,1,2,8100
4,5,3,0,1,1,3,8050
4,5,3,0,1,1,4,8000
3,5,1,1,0,0,0,5700
3,5,1,1,0,0,1,6000
3,5,1,1,0,0,2,5950
3,5,1,1,0,0,3,5900
3,5,1,1,0,0,4,5850
3,5,1,1,0,1,0,6000
3,5,1,1,0,1,1,6300
3,5,1,1,0,1,2,6250
3,5,1,1,0,1,3,6200
3,5,1,1,0,1,4,6150
3,5,1,1,1,0,0,6050
3,5,1,1,1,0,1,6350
3,5,1,1,1,0,2,6300
3,5,1,1,1,0,3,6250
3,5,1,1,1,0,4,6200
3,5,1,1,1,1,0,6350
3,5,1,1,1,1,1,6650
3,5,1,1,1,1,2,6600
3,5,1,1,1,1,3,6550
3,5,1,1,1,1,4,6500
3,5,1,0,0,0,0,5350
3,5,1,0,0,0,1,5650
3,5,1,0,0,0,2,5600
3,5,1,0,0,0,3,5550
3,5,1,0,0,0,4,5500
3,5,1,0,0,1,0,5650
3,5,1,0,0,1,1,5950
3,5,1,0,0,1,2,5900
3,5,1,0,0,1,3,5850
3,5,1,0,0,1,4,5800
3,5,1,0,1,0,0,5700
3,5,1,0,1,0,1,6000
3,5,1,0,1,0,2,5950
3,5,1,0,1,0,3,5900
3,5,1,0,1,0,4,5850
3,5,1,0,1,1,0,6000
3,5,1,0,1,1,1,6300
3,5,1,0,1,1,2,6250
3,5,1,0,1,1,3,6200
3,5,1,0,1,1,4,6150
3,5,2,1,0,0,0,5650
3,5,2,1,0,0,1,5950
3,5,2,1,0,0,2,5900
3,5,2,1,0,0,3,5850
3,5,2,1,0,0,4,5800
3,5,2,1,0,1,0,5950
3,5,2,1,0,1,1,6250
3,5,2,1,0,1,2,6200
3,5,2,1,0,1,3,6150
3,5,2,1,0,1,4,6100
3,5,2,1,1,0,0,6000
3,5,2,1,1,0,1,6300
3,5,2,1,1,0,2,6250
3,5,2,1,1,0,3,6200
3,5,2,1,1,0,4,6150
3,5,2,1,1,1,0,6300
3,5,2,1,1,1,1,6600
3,5,2,1,1,1,2,6550
3,5,2,1,1,1,3,6500
3,5,2,1,1,1,4,6450
3,5,2,0,0,0,0,5300
3,5,2,0,0,0,1,5600
3,5,2,0,0,0,2,5550
3,5,2,0,0,0,3,5500
3,5,2,0,0,0,4,5450
3,5,2,0,0,1,0,5600
3,5,2,0,0,1,1,5900
3,5,2,0,0,1,2,5850
3,5,2,0,0,1,3,5800
3,5,2,0,0,1,4,5750
3,5,2,0,1,0,0,5650
3,5,2,0,1,0,1,5950
3,5,2,0,1,0,2,5900
3,5,2,0,1,0,3,5850
3,5,2,0,1,0,4,5800
3,5,2,0,1,1,0,5950
3,5,2,0,1,1,1,6250
3,5,2,0,1,1,2,6200
3,5,2,0,1,1,3,6150
3,5,2,0,1,1,4,6100
3,5,3,1,0,0,0,5550
3,5,3,1,0,0,1,5850
3,5,3,1,0,0,2,5800
3,5,3,1,0,0,3,5750
3,5,3,1,0,0,4,5700
3,5,3,1,0,1,0,5850
3,5,3,1,0,1,1,6150
3,5,3,1,0,1,2,6100
3,5,3,1,0,1,3,6050
3,5,3,1,0,1,4,6000
3,5,3,1,1,0,0,5900
3,5,3,1,1,0,1,6200
3,5,3,1,1,0,2,6150
3,5,3,1,1,0,3,6100
3,5,3,1,1,0,4,6050
3,5,3,1,1,1,0,6200
3,5,3,1,1,1,1,6500
3,5,3,1,1,1,2,6450
3,5,3,1,1,1,3,6400
3,5,3,1,1,1,4,6350
3,5,3,0,0,0,0,5200
3,5,3,0,0,0,1,5500
3,5,3,0,0,0,2,5450
3,5,3,0,0,0,3,5400
3,5,3,0,0,0,4,5350
3,5,3,0,0,1,0,5500
3,5,3,0,0,1,1,5800
3,5,3,0,0,1,2,5750
3,5,3,0,0,1,3,5700
3,5,3,0,0,1,4,5650
3,5,3,0,1,0,0,5550
3,5,3,0,1,0,1,5850
3,5,3,0,1,0,2,5800
3,5,3,0,1,0,3,5750
3,5,3,0,1,0,4,5700
3,5,3,0,1,1,0,5850
3,5,3,0,1,1,1,6150
3,5,3,0,1,1,2,6100
3,5,3,0,1,1,3,6050
3,5,3,0,1,1,4,6000
2,5,1,1,0,0,0,4700
2,5,1,1,0,0,1,5000
2,5,1,1,0,0,2,4950
2,5,1,1,0,0,3,4900
2,5,1,1,0,0,4,4850
2,5,1,1,0,1,0,5000
2,5,1,1,0,1,1,5300
2,5,1,1,0,1,2,5250
2,5,1,1,0,1,3,5200
2,5,1,1,0,1,4,5150
2,5,1,1,1,0,0,5050
2,5,1,1,1,0,1,5350
2,5,1,1,1,0,2,5300
2,5,1,1,1,0,3,5250
2,5,1,1,1,0,4,5200
2,5,1,1,1,1,0,5350
2,5,1,1,1,1,1,5650
2,5,1,1,1,1,2,5600
2,5,1,1,1,1,3,5550
2,5,1,1,1,1,4,5500
2,5,1,0,0,0,0,4350
2,5,1,0,0,0,1,4650
2,5,1,0,0,0,2,4600
2,5,1,0,0,0,3,4550
2,5,1,0,0,0,4,4500
2,5,1,0,0,1,0,4650
2,5,1,0,0,1,1,4950
2,5,1,0,0,1,2,4900
2,5,1,0,0,1,3,4850
2,5,1,0,0,1,4,4800
2,5,1,0,1,0,0,4700
2,5,1,0,1,0,1,5000
2,5,1,0,1,0,2,4950
2,5,1,0,1,0,3,4900
2,5,1,0,1,0,4,4850
2,5,1,0,1,1,0,5000
2,5,1,0,1,1,1,5300
2,5,1,0,1,1,2,5250
2,5,1,0,1,1,3,5200
2,5,1,0,1,1,4,5150
2,5,2,1,0,0,0,4650
2,5,2,1,0,0,1,4950
2,5,2,1,0,0,2,4900
2,5,2,1,0,0,3,4850
2,5,2,1,0,0,4,4800
2,5,2,1,0,1,0,4950
2,5,2,1,0,1,1,5250
2,5,2,1,0,1,2,5200
2,5,2,1,0,1,3,5150
2,5,2,1,0,1,4,5100
2,5,2,1,1,0,0,5000
2,5,2,1,1,0,1,5300
2,5,2,1,1,0,2,5250
2,5,2,1,1,0,3,5200
2,5,2,1,1,0,4,5150
2,5,2,1,1,1,0,5300
2,5,2,1,1,1,1,5600
2,5,2,1,1,1,2,5550
2,5,2,1,1,1,3,5500
2,5,2,1,1,1,4,5450
2,5,2,0,0,0,0,4300
2,5,2,0,0,0,1,4600
2,5,2,0,0,0,2,4550
2,5,2,0,0,0,3,4500
2,5,2,0,0,0,4,4450
2,5,2,0,0,1,0,4600
2,5,2,0,0,1,1,4900
2,5,2,0,0,1,2,4850
2,5,2,0,0,1,3,4800
2,5,2,0,0,1,4,4750
2,5,2,0,1,0,0,4650
2,5,2,0,1,0,1,4950
2,5,2,0,1,0,2,4900
2,5,2,0,1,0,3,4850
2,5,2,0,1,0,4,4800
2,5,2,0,1,1,0,4950
2,5,2,0,1,1,1,5250
2,5,2,0,1,1,2,5200
2,5,2,0,1,1,3,5150
2,5,2,0,1,1,4,5100
2,5,3,1,0,0,0,4550
2,5,3,1,0,0,1,4850
2,5,3,1,0,0,2,4800
2,5,3,1,0,0,3,4750
2,5,3,1,0,0,4,4700
2,5,3,1,0,1,0,4850
2,5,3,1,0,1,1,5150
2,5,3,1,0,1,2,5100
2,5,3,1,0,1,3,5050
2,5,3,1,0,1,4,5000
2,5,3,1,1,0,0,4900
2,5,3,1,1,0,1,5200
2,5,3,1,1,0,2,5150
2,5,3,1,1,0,3,5100
2,5,3,1,1,0,4,5050
2,5,3,1,1,1,0,5200
2,5,3,1,1,1,1,5500
2,5,3,1,1,1,2,5450
2,5,3,1,1,1,3,5400
2,5,3,1,1,1,4,5350
2,5,3,0,0,0,0,4200
2,5,3,0,0,0,1,4500
2,5,3,0,0,0,2,4450
2,5,3,0,0,0,3,4400
2,5,3,0,0,0,4,4350
2,5,3,0,0,1,0,4500
2,5,3,0,0,1,1,4800
2,5,3,0,0,1,2,4750
2,5,3,0,0,1,3,4700
2,5,3,0,0,1,4,4650
2,5,3,0,1,0,0,4550
2,5,3,0,1,0,1,4850
2,5,3,0,1,0,2,4800
2,5,3,0,1,0,3,4750
2,5,3,0,1,0,4,4700
2,5,3,0,1,1,0,4850
2,5,3,0,1,1,1,5150
2,5,3,0,1,1,2,5100
2,5,3,0,1,1,3,5050
2,5,3,0,1,1,4,5000
